D_ID,CREATED,ORIGIN_PID,DESTINATION_PID,VALID_FROM,VALID_TO,COMPANY_ID,SUPPLIER_ID,EQUIPMENT_ID
385120922,2021-05-03T13:12:25.006Z,898,638,2021-04-14,2021-04-30,4023,40,2
375324207,2021-04-10T04:44:50.266Z,638,191,2021-03-01,2021-03-31,3564,38,2
383020909,2021-05-11T20:26:24.819Z,723,796,2021-05-01,2022-04-30,3081,68,2
375866306,2021-03-17T20:32:06.539Z,585,54,2021-03-15,2021-03-31,1817,38,1
388025735,2021-05-12T16:56:34.146Z,191,678,2021-05-10,2021-05-14,3564,40,1
382622959,2021-04-21T10:14:18.910Z,781,218,2021-04-15,2021-04-30,2469,52,2
378345835,2021-03-31T07:40:51.544Z,54,266,2021-03-01,2021-03-31,2469,68,4
373091850,2021-03-04T19:15:04.726Z,191,736,2021-03-01,2021-03-31,621,249,4
382656856,2021-04-21T10:49:19.562Z,723,218,2021-04-15,2021-04-30,2469,1023,1
370550419,2021-02-17T09:42:24.634Z,736,504,2021-02-15,2021-02-28,2469,52,4
384546877,2021-04-29T16:38:54.940Z,796,723,2021-05-01,2022-04-30,3429,188,3
376391650,2021-03-19T12:36:28.186Z,266,308,2021-03-01,2021-03-14,4202,1023,4
375956305,2021-03-18T12:06:47.068Z,898,54,2021-02-26,2021-03-14,4023,40,4
383372462,2021-04-23T12:13:28.647Z,688,218,2021-04-15,2021-04-30,2548,53,1
385834093,2021-05-05T17:37:11.170Z,898,638,2021-04-15,2021-04-30,3564,1023,4
380492768,2021-04-14T09:58:08.534Z,266,54,2021-03-18,2021-03-31,4023,53,4
370304997,2021-02-16T14:50:06.982Z,681,266,2021-02-11,2021-03-11,4023,40,1
375335359,2021-04-10T04:44:50.267Z,218,266,2021-03-05,2021-03-31,3564,40,4
380196351,2021-04-10T04:57:57.661Z,308,191,2021-04-01,2021-04-30,3564,38,2
385722912,2021-05-04T18:36:25.157Z,585,308,2021-04-15,2021-04-30,3564,48,1
377937866,2021-03-30T09:55:35.427Z,723,638,2021-04-01,2021-04-14,2469,48,1
386624530,2021-05-05T17:28:32.852Z,736,191,2021-05-01,2021-05-31,3564,249,4
388037640,2021-05-12T17:08:43.173Z,736,308,2021-05-01,2021-05-14,3564,48,2
370471574,2021-02-16T20:35:50.463Z,191,587,2021-02-15,2021-02-28,1817,52,4
373084828,2021-03-04T19:15:04.703Z,585,723,2021-03-01,2021-03-31,621,249,2
379749675,2021-04-08T22:22:46.235Z,504,529,2021-04-01,2021-04-30,2666,52,4
378848748,2021-04-10T04:44:50.292Z,638,266,2021-03-15,2021-03-31,3564,1023,2
381687339,2021-04-16T10:05:26.128Z,266,587,2021-04-01,2021-04-14,4023,53,2
380069698,2021-04-10T04:14:02.815Z,191,585,2021-04-01,2021-04-30,3564,249,2
377594505,2021-03-26T10:25:48.946Z,638,736,2021-03-01,2021-03-31,2666,52,4
370460314,2021-02-16T20:35:50.469Z,898,587,2021-02-15,2021-02-28,1817,52,4
385867678,2021-05-12T17:16:06.268Z,218,266,2021-04-13,2021-04-14,3564,40,2
375965066,2021-03-18T12:07:15.821Z,54,806,2021-03-04,2021-03-31,4023,40,4
371417137,2021-02-22T20:57:52.492Z,638,723,2021-02-10,2021-02-11,3564,89,1
379930582,2021-04-09T22:36:24.690Z,681,723,2021-04-01,2021-06-30,4064,1023,1
370888559,2021-02-19T11:45:47.556Z,681,796,2021-02-15,2021-03-15,4023,43,2
387425808,2021-05-11T17:49:31.129Z,681,529,2021-05-01,2021-05-31,3709,82,1
387818573,2021-05-12T11:54:15.584Z,191,638,2021-05-06,2021-05-14,4023,40,1
375389177,2021-03-15T23:26:17.102Z,723,308,2021-03-01,2021-03-31,3564,190,2
375959678,2021-03-18T12:07:48.488Z,681,191,2021-03-05,2021-03-31,4023,40,1
382581244,2021-04-21T08:33:18.825Z,266,723,2021-04-01,2021-04-30,621,249,4
375648923,2021-03-17T10:36:04.261Z,781,587,2021-03-15,2021-03-31,2469,68,4
375961561,2021-03-18T12:09:38.987Z,504,723,2021-03-08,2021-03-31,4023,40,1
378849508,2021-05-04T18:55:01.224Z,587,898,2021-03-15,2021-03-16,3564,190,4
375322110,2021-04-10T04:44:50.271Z,681,723,2021-03-01,2021-03-31,3564,38,4
384586218,2021-04-30T08:36:56.099Z,806,587,2021-04-22,2021-04-30,4023,38,4
375961019,2021-03-18T12:09:38.983Z,587,781,2021-03-08,2021-03-31,4023,40,4
375451663,2021-03-16T13:14:22.561Z,266,587,2021-03-01,2021-03-14,2548,48,2
375648649,2021-03-17T10:36:04.261Z,898,218,2021-03-15,2021-03-31,2469,68,4
380039847,2021-04-10T04:14:02.840Z,736,191,2021-04-01,2021-04-30,3564,249,1
381150124,2021-04-15T16:40:10.638Z,736,308,2021-04-01,2021-04-14,3564,43,2
374972421,2021-03-15T23:05:19.282Z,678,912,2021-03-01,2021-03-07,3564,53,4
373081575,2021-03-04T19:15:04.736Z,781,736,2021-03-01,2021-03-31,621,249,2
370307104,2021-02-16T14:49:52.106Z,191,308,2021-02-08,2021-02-28,4023,40,1
384230425,2021-04-28T08:05:33.090Z,191,308,2021-04-15,2021-04-30,2455,1023,4
381007654,2021-04-15T11:57:34.633Z,266,308,2021-04-01,2021-04-14,2455,1023,2
375645743,2021-03-17T10:35:31.441Z,764,218,2021-03-01,2021-03-14,2469,68,1
386740265,2021-05-05T22:42:54.690Z,912,638,2021-05-01,2021-05-31,1817,38,4
375957305,2021-03-18T12:06:47.068Z,781,218,2021-02-26,2021-03-14,4023,40,2
370874767,2021-02-19T09:12:13.423Z,796,218,2021-02-08,2021-02-28,4023,53,4
375614363,2021-03-16T19:06:16.753Z,806,218,2021-03-01,2021-03-31,2469,53,1
372049251,2021-02-26T10:17:05.498Z,898,54,2021-02-12,2021-02-28,4023,53,1
385853253,2021-05-12T17:16:06.270Z,587,191,2021-04-13,2021-04-14,3564,40,4
387281635,2021-05-11T11:23:29.951Z,266,723,2021-03-15,2022-03-31,3770,52,4
372221342,2021-03-01T09:34:16.988Z,529,308,2021-03-01,2021-03-14,2469,1023,1
382697575,2021-04-21T14:09:45.072Z,191,54,2021-04-15,2021-04-30,2548,48,4
385895633,2021-05-05T17:37:11.151Z,266,638,2021-03-01,2021-04-30,3564,190,4
375562796,2021-03-16T18:29:36.607Z,898,504,2021-03-01,2021-03-31,2548,38,2
373086816,2021-03-04T19:15:04.710Z,529,688,2021-03-01,2021-03-31,621,249,2
375748083,2021-03-17T12:25:40.563Z,688,504,2021-03-01,2021-03-14,4023,53,4
380489115,2021-04-14T09:58:08.533Z,912,218,2021-03-18,2021-03-31,4023,53,1
381123131,2021-04-15T14:42:17.489Z,898,218,2021-03-31,2021-04-14,4023,40,2
385886145,2021-05-05T17:37:11.151Z,796,587,2021-04-01,2021-06-30,3564,190,4
380489860,2021-04-14T09:58:08.533Z,781,218,2021-03-18,2021-03-31,4023,53,2
375960626,2021-03-18T12:07:48.488Z,587,723,2021-03-05,2021-03-31,4023,40,2
382575981,2021-04-21T08:33:18.799Z,585,781,2021-04-01,2021-04-30,621,249,1
384826551,2021-04-30T14:18:36.511Z,266,54,2021-04-15,2021-04-30,1817,48,2
375959448,2021-03-18T12:07:15.820Z,681,806,2021-03-04,2021-03-31,4023,40,1
374184719,2021-03-11T10:42:25.607Z,585,681,2021-03-15,2021-03-31,2455,1023,2
375649759,2021-03-17T10:36:04.259Z,585,587,2021-03-15,2021-03-31,2469,68,1
387264330,2021-05-11T08:56:48.773Z,585,678,2021-04-15,2021-04-30,2469,38,1
375749271,2021-03-17T12:25:40.562Z,585,504,2021-03-01,2021-03-14,4023,53,2
375868428,2021-03-17T20:30:44.823Z,529,638,2021-03-01,2021-03-31,1817,38,4
385758291,2021-05-04T18:55:01.221Z,266,218,2021-04-01,2021-04-14,3564,1023,1
387427510,2021-05-11T17:49:31.131Z,678,191,2021-05-01,2021-05-31,3709,82,2
386622532,2021-05-05T17:28:32.660Z,764,736,2021-05-01,2021-05-31,3564,249,2
380493133,2021-04-14T09:58:08.534Z,191,638,2021-03-18,2021-03-31,4023,53,4
377483537,2021-03-25T17:11:15.196Z,153,218,2021-03-01,2021-03-31,4219,1692,4
374957340,2021-03-15T21:57:03.091Z,912,308,2021-03-01,2021-03-14,3564,40,4
372639376,2021-03-02T13:22:12.321Z,266,54,2021-03-01,2021-03-14,2469,48,1
375336450,2021-03-15T23:10:35.898Z,191,681,2021-03-01,2021-03-14,3564,190,1
382572342,2021-04-21T08:33:18.834Z,781,585,2021-04-01,2021-04-30,621,249,2
370486362,2021-02-16T20:37:20.425Z,218,898,2021-03-01,2021-03-31,1817,52,1
374968595,2021-03-15T21:57:03.108Z,736,308,2021-03-01,2021-03-14,3564,48,4
375957335,2021-03-18T12:06:47.068Z,781,54,2021-02-26,2021-03-14,4023,40,2
381146689,2021-04-15T16:40:10.485Z,806,308,2021-04-01,2021-04-30,3564,82,2
375610341,2021-03-16T19:05:37.064Z,688,218,2021-03-01,2021-03-14,2469,53,2
387359583,2021-05-11T13:06:39.481Z,585,587,2021-05-01,2021-05-14,2455,1023,2
370918291,2021-02-19T17:00:27.425Z,308,912,2021-03-08,2021-03-31,3564,38,2
381181755,2021-05-04T18:55:01.101Z,723,681,2021-04-01,2021-04-14,3564,40,4
387818577,2021-05-12T11:54:15.585Z,191,587,2021-05-06,2021-05-14,4023,40,4
375610635,2021-03-16T19:05:37.063Z,736,587,2021-03-01,2021-03-14,2469,53,1
387359575,2021-05-11T13:06:39.477Z,585,638,2021-05-01,2021-05-14,2455,1023,1
381123246,2021-04-15T14:42:17.486Z,806,587,2021-03-31,2021-04-14,4023,40,1
377942256,2021-03-30T10:18:35.480Z,796,504,2021-04-01,2021-04-14,2469,1023,4
377019486,2021-03-24T12:50:21.241Z,764,54,2021-03-15,2021-03-31,4023,53,1
375646393,2021-03-17T10:35:31.442Z,585,218,2021-03-01,2021-03-14,2469,68,2
374831479,2021-03-15T14:13:07.365Z,529,504,2021-03-15,2021-03-31,2469,1023,4
371452343,2021-04-10T05:05:23.250Z,54,796,2021-02-02,2021-02-03,3564,48,1
375614988,2021-03-16T19:06:16.753Z,764,54,2021-03-01,2021-03-31,2469,53,2
372638304,2021-03-02T13:22:12.321Z,736,218,2021-03-01,2021-03-14,2469,48,1
382197600,2021-04-19T18:46:58.297Z,191,308,2021-04-15,2021-04-30,3564,190,2
380041018,2021-04-10T04:14:02.819Z,723,806,2021-04-01,2021-04-30,3564,249,2
370878027,2021-02-19T09:12:13.424Z,191,504,2021-02-08,2021-02-28,4023,53,2
370878093,2021-02-19T09:12:13.423Z,266,587,2021-02-08,2021-02-28,4023,53,4
378939539,2021-04-02T01:28:02.494Z,308,736,2021-04-01,2021-04-02,3564,38,2
379703608,2021-04-08T16:04:56.571Z,688,678,2021-04-01,2021-04-30,2548,38,2
381007653,2021-04-15T11:57:34.633Z,266,308,2021-04-01,2021-04-14,2455,1023,4
380210858,2021-04-10T05:05:23.271Z,678,781,2021-04-01,2021-04-02,3564,53,2
382622522,2021-04-21T10:14:18.905Z,781,587,2021-04-15,2021-04-30,2469,52,1
375451687,2021-03-16T13:14:22.561Z,266,218,2021-03-01,2021-03-14,2548,48,2
381816649,2021-04-16T12:21:11.117Z,529,504,2021-03-15,2021-03-31,3709,38,4
380490301,2021-04-14T09:58:08.533Z,736,54,2021-03-18,2021-03-31,4023,53,2
372638729,2021-03-02T13:22:12.322Z,266,681,2021-03-01,2021-03-14,2469,48,4
387427183,2021-05-11T17:49:31.125Z,638,796,2021-05-01,2021-05-31,3709,82,4
385865595,2021-05-05T17:37:11.167Z,266,681,2021-04-09,2021-04-30,3564,38,2
387993078,2021-05-12T16:56:34.147Z,898,678,2021-05-10,2021-05-14,3564,40,1
376923657,2021-03-24T10:55:55.558Z,587,529,2021-04-01,2021-04-30,2469,52,1
375450776,2021-03-16T13:14:22.561Z,736,638,2021-03-01,2021-03-14,2548,48,2
377337538,2021-03-25T00:51:21.852Z,806,308,2021-03-16,2021-03-31,1817,114,4
370306559,2021-02-16T14:50:06.988Z,504,585,2021-02-11,2021-03-11,4023,40,4
372223452,2021-03-01T10:06:33.931Z,898,218,2021-03-01,2021-03-14,2469,114,4
380125826,2021-04-15T16:51:02.582Z,218,781,2021-04-01,2021-04-02,3564,40,2
377482482,2021-03-25T17:11:15.195Z,764,218,2021-03-01,2021-03-31,4219,408,4
387354823,2021-05-11T13:06:39.481Z,736,54,2021-05-01,2021-05-14,2455,1023,4
375408538,2021-03-16T11:13:38.437Z,806,504,2021-03-01,2021-03-14,2548,1023,2
374207771,2021-03-11T13:41:25.636Z,587,585,2021-04-01,2021-04-30,2455,1023,4
376378996,2021-03-19T12:36:28.186Z,806,54,2021-03-01,2021-03-14,4202,1023,2
377337533,2021-03-25T00:51:21.852Z,806,638,2021-03-16,2021-03-31,1817,114,4
375408584,2021-03-16T11:13:38.432Z,806,54,2021-03-01,2021-03-14,2548,1023,1
380489649,2021-04-14T09:58:08.535Z,806,504,2021-03-18,2021-03-31,4023,53,4
375615833,2021-03-16T19:06:16.753Z,585,638,2021-03-01,2021-03-31,2469,53,1
380996877,2021-04-15T11:57:34.639Z,764,504,2021-04-01,2021-04-14,2455,1023,2
381007987,2021-04-15T11:57:34.629Z,191,308,2021-04-01,2021-04-14,2455,1023,1
370552256,2021-02-17T09:42:24.498Z,585,638,2021-02-15,2021-02-28,2469,52,1
381124494,2021-04-15T14:42:17.489Z,191,54,2021-03-31,2021-04-14,4023,40,2
384103416,2021-04-27T09:13:07.180Z,218,723,2021-05-01,2021-05-31,2469,52,4
382854066,2021-04-22T10:16:27.480Z,723,218,2021-04-15,2021-04-30,4023,53,1
374157547,2021-03-11T10:30:11.741Z,912,681,2021-03-01,2021-03-14,2455,1023,1
379816433,2021-04-09T13:03:09.395Z,585,54,2021-04-01,2021-04-14,2548,53,2
375960150,2021-03-18T12:07:15.819Z,587,806,2021-03-04,2021-03-31,4023,40,1
374933507,2021-03-15T21:49:48.471Z,266,585,2021-03-01,2021-03-31,3564,249,1
385431263,2021-05-04T14:31:26.171Z,688,723,2021-05-01,2021-05-31,621,249,2
374599950,2021-03-12T20:09:56.263Z,723,638,2021-03-01,2021-03-14,1817,48,4
385756973,2021-05-04T18:55:01.222Z,587,796,2021-03-29,2021-06-30,3564,190,4
375020835,2021-03-15T23:16:55.356Z,796,54,2021-03-01,2021-03-14,3564,1023,4
371404785,2021-02-22T20:51:19.215Z,529,308,2021-02-15,2021-02-28,3564,89,4
376247743,2021-03-19T11:25:42.061Z,781,54,2021-03-01,2021-03-14,2469,38,2
387360222,2021-05-11T13:06:39.483Z,529,308,2021-05-01,2021-05-14,2455,1023,2
381196881,2021-05-04T18:55:01.099Z,191,638,2021-04-01,2021-04-14,3564,40,1
371415154,2021-05-04T19:43:41.308Z,781,218,2021-02-10,2021-02-28,3564,40,4
374972681,2021-03-15T23:05:19.282Z,678,688,2021-03-08,2021-03-31,3564,53,1
375410468,2021-03-16T11:13:38.435Z,764,54,2021-03-01,2021-03-14,2548,1023,4
385838788,2021-05-05T17:37:11.169Z,806,218,2021-04-15,2021-04-30,3564,40,4
377019434,2021-03-24T12:50:21.241Z,764,587,2021-03-15,2021-03-31,4023,53,2
381150105,2021-04-15T16:40:10.625Z,736,308,2021-04-01,2021-04-14,3564,1023,2
374767765,2021-03-15T09:06:53.183Z,191,308,2021-02-23,2021-02-28,4023,40,1
381182329,2021-05-04T18:55:01.100Z,723,218,2021-04-01,2021-04-14,3564,43,2
378345872,2021-03-31T07:40:51.543Z,638,266,2021-03-01,2021-03-31,2469,68,1
374923913,2021-03-15T21:49:48.645Z,529,764,2021-03-01,2021-03-31,3564,249,2
371401221,2021-03-15T22:07:26.760Z,806,308,2021-03-01,2021-03-14,3564,53,1
374820220,2021-03-15T14:07:32.650Z,912,308,2021-03-15,2021-03-31,2469,1023,1
375646081,2021-03-17T10:35:31.442Z,781,587,2021-03-01,2021-03-14,2469,68,2
377436526,2021-03-25T13:48:54.353Z,191,587,2021-03-12,2021-03-31,4023,40,1
384599079,2021-04-30T08:54:40.797Z,781,504,2021-05-01,2021-05-14,2469,1023,2
387426926,2021-05-11T17:49:31.125Z,638,266,2021-05-01,2021-05-31,3709,82,1
381195052,2021-05-04T18:55:01.099Z,266,218,2021-04-01,2021-04-14,3564,43,2
385044150,2021-04-30T16:57:32.114Z,898,308,2021-05-01,2021-05-14,1817,114,4
376249843,2021-03-19T11:26:43.300Z,796,218,2021-03-15,2021-03-31,2469,38,2
388038387,2021-05-12T17:08:43.000Z,688,308,2021-05-01,2021-05-14,3564,82,1
384583077,2021-04-30T08:30:38.906Z,796,638,2021-05-01,2021-05-14,2469,48,1
387705382,2021-05-12T08:22:21.427Z,898,681,2021-05-01,2021-05-14,4023,89,4
375563969,2021-03-16T18:29:36.606Z,723,681,2021-03-01,2021-03-31,2548,38,2
384824623,2021-04-30T14:18:36.510Z,806,638,2021-04-15,2021-04-30,1817,48,1
378552068,2021-04-01T23:22:32.726Z,796,308,2021-03-01,2021-03-31,3564,40,4
384587335,2021-04-30T08:36:35.648Z,781,638,2021-04-12,2021-04-30,4023,38,2
385834437,2021-05-05T17:37:11.170Z,898,218,2021-04-15,2021-04-30,3564,40,1
374912994,2021-03-15T21:49:48.467Z,764,723,2021-03-01,2021-03-31,3564,249,4
375957013,2021-03-18T12:06:47.068Z,806,54,2021-02-26,2021-03-14,4023,40,4
375959107,2021-03-18T12:06:47.070Z,688,504,2021-02-26,2021-03-14,4023,40,4
375677258,2021-03-17T11:20:46.583Z,723,308,2021-02-15,2021-02-28,2469,68,4
375626546,2021-03-16T19:11:24.847Z,191,308,2021-03-15,2021-03-31,2469,53,1
384582845,2021-04-30T08:30:38.907Z,898,587,2021-05-01,2021-05-14,2469,48,2
375746195,2021-03-17T12:25:40.562Z,781,504,2021-03-01,2021-03-14,4023,53,2
384100723,2021-04-27T09:13:07.183Z,504,806,2021-05-01,2021-05-31,2469,52,1
381658748,2021-04-16T08:31:06.853Z,736,54,2021-04-01,2021-04-14,3709,1023,1
375864761,2021-03-17T20:32:06.540Z,688,638,2021-03-15,2021-03-31,1817,38,2
373671260,2021-03-08T20:11:04.783Z,681,191,2021-03-01,2021-03-31,3709,38,1
379815309,2021-04-09T13:03:09.394Z,781,54,2021-04-01,2021-04-14,2548,53,1
375212414,2021-04-01T22:26:17.688Z,504,529,2021-04-01,2021-04-30,1817,52,4
385428906,2021-05-04T14:31:26.183Z,764,529,2021-05-01,2021-05-31,621,249,1
385869444,2021-05-05T17:37:11.168Z,191,218,2021-04-09,2021-04-30,3564,38,4
375336729,2021-03-15T23:10:35.898Z,191,54,2021-03-01,2021-03-14,3564,48,4
381669999,2021-04-16T08:31:06.855Z,191,587,2021-04-01,2021-04-14,3709,1023,2
380049704,2021-04-10T04:14:02.840Z,585,898,2021-04-01,2021-04-30,3564,249,4
383372653,2021-04-23T12:13:28.647Z,585,587,2021-04-15,2021-04-30,2548,53,1
373080549,2021-03-04T19:15:04.731Z,764,736,2021-03-01,2021-03-31,621,249,4
374157802,2021-03-11T10:30:11.752Z,898,504,2021-03-01,2021-03-14,2455,1023,2
385869400,2021-05-05T17:37:11.168Z,191,681,2021-04-15,2021-04-30,3564,1023,4
377250370,2021-03-24T16:49:51.384Z,806,638,2021-03-15,2021-03-31,1817,48,2
377450444,2021-03-25T14:35:40.323Z,736,54,2021-02-15,2021-02-28,2469,89,1
385121098,2021-05-03T13:12:25.006Z,796,54,2021-04-14,2021-04-30,4023,40,4
375676692,2021-03-17T11:20:46.583Z,898,308,2021-02-15,2021-02-28,2469,68,4
375622972,2021-03-16T19:10:49.497Z,585,308,2021-03-01,2021-03-14,2469,53,2
370875432,2021-02-19T09:12:13.422Z,723,218,2021-02-08,2021-02-28,4023,53,2
384215045,2021-04-28T08:05:33.086Z,912,638,2021-04-15,2021-04-30,2455,1023,1
374831006,2021-03-15T14:13:07.364Z,585,681,2021-03-15,2021-03-31,2469,1023,4
375421369,2021-03-16T11:13:38.435Z,191,54,2021-03-01,2021-03-14,2548,1023,2
377978068,2021-03-30T10:42:40.894Z,191,308,2021-04-01,2021-04-14,2469,1023,4
379402590,2021-04-07T14:03:21.688Z,806,54,2021-04-01,2021-04-14,2548,48,2
375546009,2021-03-16T17:29:02.054Z,898,54,2021-03-15,2021-03-31,2469,52,1
377952768,2021-03-30T10:18:35.475Z,191,54,2021-04-01,2021-04-14,2469,1023,2
376241341,2021-03-19T11:23:42.273Z,806,218,2021-02-09,2021-02-14,2469,38,4
381817106,2021-04-16T12:21:10.899Z,529,638,2021-03-15,2021-03-31,3709,38,1
387426011,2021-05-11T17:49:31.136Z,678,806,2021-05-01,2021-05-31,3709,82,1
387867948,2021-05-12T14:18:25.558Z,266,638,2021-05-01,2021-05-14,2548,1023,1
387811979,2021-05-12T11:51:49.304Z,723,504,2021-05-01,2021-05-09,4023,40,4
382574870,2021-04-21T08:33:18.806Z,688,585,2021-04-01,2021-04-30,621,249,1
375201047,2021-03-15T22:53:14.483Z,585,587,2021-03-15,2021-03-31,1817,52,1
370875901,2021-02-19T09:12:13.422Z,688,54,2021-02-08,2021-02-28,4023,53,1
380516849,2021-04-14T10:24:08.342Z,266,638,2021-04-01,2021-07-15,3884,51,2
381179187,2021-05-04T18:55:01.099Z,796,54,2021-04-01,2021-04-14,3564,43,2
375961498,2021-03-18T12:09:38.987Z,504,806,2021-03-08,2021-03-31,4023,40,1
385846219,2021-05-05T17:37:11.171Z,723,638,2021-04-15,2021-04-30,3564,40,1
378624140,2021-05-04T18:55:01.223Z,898,587,2021-03-15,2021-03-16,3564,38,4
382646525,2021-04-21T10:35:33.437Z,806,54,2021-04-15,2021-04-30,2469,48,1
382574869,2021-04-21T08:33:18.825Z,688,585,2021-04-01,2021-04-30,621,249,2
381812783,2021-04-16T12:21:10.905Z,764,587,2021-03-15,2021-03-31,3709,38,2
381575497,2021-04-15T20:11:20.084Z,54,736,2021-05-01,2021-05-31,1817,52,4
387937630,2021-05-12T16:39:31.360Z,308,736,2021-05-01,2021-05-31,3564,38,4
375627045,2021-04-16T11:46:39.861Z,723,781,2021-05-01,2022-04-30,2971,43,1
380027290,2021-04-10T04:14:02.811Z,912,723,2021-04-01,2021-04-30,3564,249,1
387239513,2021-05-10T18:04:31.420Z,218,191,2021-05-01,2021-05-31,2666,52,4
385833428,2021-05-05T17:37:11.170Z,898,587,2021-04-13,2021-04-30,3564,53,1
372224026,2021-03-01T11:47:15.538Z,736,587,2021-03-01,2021-03-14,3709,68,1
370547007,2021-02-17T09:42:24.498Z,912,218,2021-02-15,2021-02-28,2469,52,1
375547550,2021-03-16T17:29:02.060Z,781,587,2021-03-15,2021-03-31,2469,52,4
374765730,2021-03-15T09:06:53.185Z,912,638,2021-02-23,2021-02-28,4023,40,2
386931534,2021-05-07T12:41:24.140Z,806,681,2021-05-01,2021-05-14,2548,48,4
375563097,2021-03-16T18:29:36.607Z,796,504,2021-03-01,2021-03-31,2548,38,1
375451493,2021-03-16T13:14:22.561Z,723,218,2021-03-01,2021-03-14,2548,48,4
375610753,2021-03-16T19:05:37.064Z,585,504,2021-03-01,2021-03-14,2469,53,1
388055377,2021-05-12T17:11:20.177Z,723,54,2021-05-01,2021-05-09,3564,40,2
387817170,2021-05-12T11:54:15.584Z,806,54,2021-05-06,2021-05-14,4023,40,1
375858958,2021-03-17T20:32:06.540Z,806,587,2021-03-15,2021-03-31,1817,38,4
370306547,2021-02-16T14:50:06.988Z,504,736,2021-02-11,2021-03-11,4023,40,4
382646625,2021-04-21T10:35:33.438Z,796,218,2021-04-15,2021-04-30,2469,48,4
387516461,2021-05-11T18:16:32.380Z,638,191,2021-04-01,2021-04-30,3709,68,2
381810517,2021-04-16T12:21:11.113Z,912,54,2021-03-15,2021-03-31,3709,38,2
384593227,2021-04-30T08:36:56.099Z,191,587,2021-04-22,2021-04-30,4023,38,4
374767404,2021-03-15T09:06:53.187Z,266,504,2021-02-23,2021-02-28,4023,40,2
377436133,2021-03-25T13:48:54.353Z,688,681,2021-03-12,2021-03-31,4023,40,1
382865340,2021-04-22T10:16:27.482Z,191,504,2021-04-15,2021-04-30,4023,53,2
379815478,2021-04-09T13:03:09.395Z,796,218,2021-04-01,2021-04-14,2548,53,4
387354594,2021-05-11T13:06:39.479Z,764,587,2021-05-01,2021-05-14,2455,1023,4
387235793,2021-05-10T18:04:31.419Z,587,529,2021-05-01,2021-05-31,2666,52,1
374160699,2021-03-11T10:30:11.748Z,764,54,2021-03-01,2021-03-14,2455,1023,2
380125807,2021-04-15T16:51:02.582Z,218,806,2021-04-01,2021-04-02,3564,40,4
385713372,2021-05-04T18:36:25.147Z,723,308,2021-04-15,2021-04-30,3564,43,1
382654221,2021-04-21T10:49:19.564Z,806,218,2021-04-15,2021-04-30,2469,1023,2
378088095,2021-03-30T12:17:02.840Z,638,585,2021-04-01,2022-03-31,2144,38,4
375649588,2021-03-17T10:36:04.261Z,723,587,2021-03-15,2021-03-31,2469,68,4
387866559,2021-05-12T14:18:25.558Z,796,308,2021-05-01,2021-05-14,2548,1023,4
373365488,2021-03-06T17:21:09.282Z,266,54,2021-03-01,2021-03-14,1817,52,2
377937128,2021-03-30T09:54:48.585Z,191,54,2021-03-15,2021-03-31,2469,48,1
385121356,2021-05-03T13:12:25.005Z,764,218,2021-04-14,2021-04-30,4023,40,1
377937108,2021-03-30T09:54:48.590Z,191,308,2021-03-15,2021-03-31,2469,48,4
370305561,2021-02-16T14:50:06.981Z,587,723,2021-02-11,2021-03-11,4023,40,1
374209295,2021-03-11T13:41:25.652Z,504,153,2021-04-01,2021-04-30,2455,1023,2
388039821,2021-05-12T17:08:43.173Z,585,308,2021-05-01,2021-05-09,3564,40,1
381123233,2021-04-15T14:42:17.487Z,806,678,2021-03-31,2021-04-14,4023,40,2
375451312,2021-03-16T13:14:22.561Z,585,681,2021-03-01,2021-03-14,2548,48,2
376246087,2021-03-19T11:24:41.790Z,266,638,2021-02-15,2021-02-28,2469,38,4
378845302,2021-04-10T04:44:50.289Z,723,218,2021-03-15,2021-03-31,3564,53,1
380037454,2021-04-10T04:14:02.806Z,764,723,2021-04-01,2021-04-30,3564,249,4
378531425,2021-04-01T22:41:28.651Z,912,504,2021-04-01,2021-04-14,1817,52,1
374835843,2021-03-15T14:13:07.359Z,191,587,2021-03-15,2021-03-31,2469,1023,1
382650736,2021-04-21T10:43:30.898Z,191,308,2021-04-15,2021-04-30,2469,1023,2
382697151,2021-04-21T14:09:45.070Z,585,218,2021-04-15,2021-04-30,2548,48,1
387353819,2021-05-11T13:06:39.485Z,781,504,2021-05-01,2021-05-14,2455,1023,2
384582838,2021-04-30T08:30:38.907Z,898,638,2021-05-01,2021-05-14,2469,48,4
375164268,2021-03-15T23:16:55.359Z,585,587,2021-03-01,2021-03-14,3564,48,2
382572343,2021-04-21T08:33:18.813Z,781,585,2021-04-01,2021-04-30,621,249,1
377337592,2021-03-25T00:51:21.852Z,796,218,2021-03-16,2021-03-31,1817,114,2
375335234,2021-04-10T04:44:50.267Z,218,736,2021-03-01,2021-03-31,3564,38,1
380490563,2021-04-14T09:58:08.535Z,723,504,2021-03-18,2021-03-31,4023,53,4
370548363,2021-02-17T09:42:24.498Z,806,638,2021-02-15,2021-02-28,2469,52,1
377917828,2021-03-30T07:47:55.914Z,781,587,2021-04-01,2021-04-14,2469,52,2
375341937,2021-04-10T05:05:23.255Z,54,781,2021-03-01,2021-03-31,3564,38,4
380190642,2021-04-10T04:57:57.644Z,529,308,2021-04-01,2021-04-14,3564,68,2
386628207,2021-05-12T17:16:06.299Z,681,796,2021-04-13,2021-04-14,3564,40,4
