DAY,CURRENCY,RATE
2022-03-03,LRD,154.299984
2022-03-03,THB,32.575246
2022-03-03,SHP,0.749026
2022-03-03,SLL,11517.64984
2022-03-03,SOS,579.608164
2022-03-03,SRD,20.415
2022-03-03,SSP,130.26
2022-03-03,STD,21382.190504
2022-03-03,STN,22.44
2022-03-03,SVC,8.76669
2022-03-03,SYP,2512
2022-03-03,SZL,15.306407
2022-03-03,SGD,1.356906
2022-03-03,TJS,11.306419
2022-03-03,TMT,3.5
2022-03-03,TND,2.9265
2022-03-03,TOP,2.275702
2022-03-03,TRY,14.1127
2022-03-03,TTD,6.799087
2022-03-03,TWD,28.066599
2022-03-03,TZS,2319.297
2022-03-03,UAH,30.105818
2022-03-03,UGX,3568.644694
2022-03-03,CNY,6.3203
2022-03-03,BTN,76.136995
2022-03-03,BWP,11.636153
2022-03-03,BYN,3.098209
2022-03-03,BYR,20026.25
2022-03-03,BZD,2.019528
2022-03-03,CAD,1.267124
2022-03-03,CDF,2004.98567
2022-03-03,CHF,0.917942
2022-03-03,CLF,0.028853
2022-03-03,CLP,796.13
2022-03-03,CNH,6.322485
2022-03-03,BTC,2.354958e-05
2022-03-03,COP,3845.279535
2022-03-03,CRC,643.366988
2022-03-03,CUC,1
2022-03-03,CUP,25.75
2022-03-03,CVE,100
2022-03-03,CZK,23.2943
2022-03-03,DJF,178.357924
2022-03-03,DKK,6.7224
2022-03-03,DOP,54.682161
2022-03-03,DZD,142.122524
2022-03-03,BAM,1.767463
2022-03-03,AED,3.6731
2022-03-03,AFN,91.323541
2022-03-03,ALL,110.959497
2022-03-03,AMD,498.676598
2022-03-03,ANG,1.805596
2022-03-03,AOA,494.241
2022-03-03,ARS,108.045869
2022-03-03,AUD,1.363083
2022-03-03,AWG,1.80025
2022-03-03,AZN,1.7
2022-03-03,LKR,202.884317
2022-03-03,BBD,2
2022-03-03,BDT,86.187121
2022-03-03,BGN,1.767376
2022-03-03,BHD,0.377004
2022-03-03,BIF,2003.224862
2022-03-03,BMD,1
2022-03-03,BND,1.360455
2022-03-03,BOB,6.887792
2022-03-03,BRL,5.0326
2022-03-03,BSD,1
2022-03-03,KGS,95.220705
2022-03-03,IMP,0.749026
2022-03-03,INR,75.887047
2022-03-03,IQD,1462.255015
2022-03-03,IRR,42235
2022-03-03,ISK,129.59
2022-03-03,JEP,0.749026
2022-03-03,JMD,155.42355
2022-03-03,JOD,0.709
2022-03-03,JPY,115.481
2022-03-03,KES,114.16
2022-03-03,EGP,15.7357
2022-03-03,KHR,4072.595861
2022-03-03,KMF,444.950083
2022-03-03,KPW,900
2022-03-03,KRW,1206.99
2022-03-03,KWD,0.303212
2022-03-03,KYD,0.834919
2022-03-03,KZT,498.863626
2022-03-03,LAK,11488.796125
2022-03-03,LBP,1514.864128
2022-03-03,EEK,14.573008
2022-03-03,IDR,14359.4
2022-03-03,ILS,3.24381
2022-03-03,ERN,15.00001
2022-03-03,ETB,51.368091
2022-03-03,EUR,0.903677
2022-03-03,FJD,2.1169
2022-03-03,FKP,0.749026
2022-03-03,GBP,0.749026
2022-03-03,GEL,3.205
2022-03-03,GGP,0.749026
2022-03-03,GHS,6.887792
2022-03-03,GMD,53.3
2022-03-03,GIP,0.749026
2022-03-03,HUF,343.825025
2022-03-03,HTG,104.831403
2022-03-03,HRK,6.8322
2022-03-03,HNL,24.669828
2022-03-03,HKD,7.81556
2022-03-03,GYD,209.667379
2022-03-03,GTQ,7.724402
2022-03-03,GNF,8990.261064
2022-03-04,NOK,8.9535
2022-03-04,NPR,122.478064
2022-03-04,NZD,1.457515
2022-03-04,OMR,0.385165
2022-03-04,PAB,1
2022-03-04,PEN,3.748387
2022-03-04,PGK,3.540479
2022-03-04,PHP,51.949999
2022-03-04,PKR,179.080824
2022-03-04,PLN,4.4906
2022-03-04,PYG,6997.281
2022-03-04,QAR,3.641
2022-03-04,RON,4.5275
2022-03-04,RSD,107.649076
2022-03-04,RUB,104.4
2022-03-04,RWF,1034.297539
2022-03-04,SAR,3.752127
2022-03-04,SBD,8.058065
2022-03-04,SCR,14.405251
2022-03-04,SDG,446
2022-03-04,SEK,9.80175
2022-03-04,SGD,1.3605
2022-03-04,MRO,356.999828
2022-03-04,LTL,3.215858
2022-03-04,LVL,0.654582
2022-03-04,LYD,4.646026
2022-03-04,MAD,9.738536
2022-03-04,MDL,18.463257
2022-03-04,MGA,4018.200436
2022-03-04,MKD,56.407978
2022-03-04,MMK,1786.681718
2022-03-04,MNT,2872.125582
2022-03-04,MOP,8.087905
2022-03-04,NIO,35.926613
2022-03-04,MRU,36.425
2022-03-04,MTL,0.683738
2022-03-04,MUR,44.256998
2022-03-04,MVR,15.45
2022-03-04,MWK,807.507868
2022-03-04,MXN,20.94825
2022-03-04,MYR,4.178
2022-03-04,MZN,63.850001
2022-03-04,NAD,15.31
2022-03-04,NGN,418.24
2022-03-04,XDR,0.717503
2022-03-04,UZS,10952.5867
2022-03-04,VEF,248487.642241
2022-03-04,VES,4.36295
2022-03-04,VND,22841.484895
2022-03-04,VUV,113.968207
2022-03-04,WST,2.618812
2022-03-04,XAF,600.130005
2022-03-04,XAG,0.03890375
2022-03-04,XAU,0.00050744
2022-03-04,XCD,2.70255
2022-03-04,UYU,42.940193
2022-03-04,XOF,600.130005
2022-03-04,XPD,0.00033246
2022-03-04,XPF,109.175692
2022-03-04,XPT,0.0008867
2022-03-04,YER,250.249992
2022-03-04,ZAR,15.41858
2022-03-04,ZMK,5253.075255
2022-03-04,ZMW,18.071335
2022-03-04,ZWL,322
2022-03-04,LSL,15.422454
2022-03-04,TJS,11.33918
2022-03-04,SLL,11492.649961
2022-03-04,SOS,581.245212
2022-03-04,SRD,20.4705
2022-03-04,SSP,130.26
2022-03-04,STD,21382.190504
2022-03-04,STN,22.57
2022-03-04,SVC,8.792376
2022-03-04,SYP,2512
2022-03-04,SZL,15.422545
2022-03-04,THB,32.694931
2022-03-04,SHP,0.756001
2022-03-04,TMT,3.51
2022-03-04,TND,2.9475
2022-03-04,TOP,2.273114
2022-03-04,TRY,14.1865
2022-03-04,TTD,6.819676
2022-03-04,TWD,28.137001
2022-03-04,TZS,2324.669
2022-03-04,UAH,30.194267
2022-03-04,UGX,3597.144411
2022-03-04,USD,1
2022-03-04,CNY,6.3177
2022-03-04,BTN,76.548958
2022-03-04,BWP,11.7452
2022-03-04,BYN,3.112212
2022-03-04,BYR,20026.25
2022-03-04,BZD,2.025341
2022-03-04,CAD,1.273155
2022-03-04,CDF,2010.755157
2022-03-04,CHF,0.916428
2022-03-04,CLF,0.029252
2022-03-04,CLP,807.16
2022-03-04,CNH,6.326
2022-03-04,BTC,2.5533054e-05
2022-03-04,COP,3777.49905
2022-03-04,CRC,646.529824
2022-03-04,CUC,1
2022-03-04,CUP,25.75
2022-03-04,CVE,100
2022-03-04,CZK,23.54315
2022-03-04,DJF,178.877723
2022-03-04,DKK,6.8043
2022-03-04,DOP,55.093333
2022-03-04,DZD,142.653083
2022-03-04,BAM,1.790545
2022-03-04,AED,3.6731
2022-03-04,AFN,90.212485
2022-03-04,ALL,112.861729
2022-03-04,AMD,505.616068
2022-03-04,ANG,1.810933
2022-03-04,AOA,494.241
2022-03-04,ARS,108.128645
2022-03-04,AUD,1.356668
2022-03-04,AWG,1.80025
2022-03-04,AZN,1.7
2022-03-04,LRD,154.299984
2022-03-04,BBD,2
2022-03-04,BDT,86.558656
2022-03-04,BGN,1.79084
2022-03-04,BHD,0.377091
2022-03-04,BIF,2009.102863
2022-03-04,BMD,1
2022-03-04,BND,1.366279
2022-03-04,BOB,6.908021
2022-03-04,BRL,5.062816
2022-03-04,BSD,1
2022-03-04,KHR,4084.536169
2022-03-04,IMP,0.756001
2022-03-04,INR,76.4128
2022-03-04,IQD,1466.52505
2022-03-04,IRR,42325
2022-03-04,ISK,131.922302
2022-03-04,JEP,0.756001
2022-03-04,JMD,155.116243
2022-03-04,JOD,0.709
2022-03-04,JPY,114.815
2022-03-04,KES,114.55
2022-03-04,KGS,95.712501
2022-03-04,EGP,15.695178
2022-03-04,KMF,444.950083
2022-03-04,KPW,900
2022-03-04,KRW,1216.925
2022-03-04,KWD,0.303531
2022-03-04,KYD,0.8374
2022-03-04,KZT,512.766032
2022-03-04,LAK,11519.193372
2022-03-04,LBP,1519.439841
2022-03-04,LKR,202.467694
2022-03-04,EEK,14.573008
2022-03-04,IDR,14383.2
2022-03-04,ILS,3.282075
2022-03-04,ERN,15.00001
2022-03-04,ETB,51.522466
2022-03-04,EUR,0.914892
2022-03-04,FJD,2.1093
2022-03-04,FKP,0.756001
2022-03-04,GBP,0.756001
2022-03-04,GEL,3.175
2022-03-04,GGP,0.756001
2022-03-04,GHS,7.083886
2022-03-04,GMD,53.25
2022-03-04,GIP,0.756001
2022-03-04,HUF,354.595
2022-03-04,HTG,105.13863
2022-03-04,HRK,6.9181
2022-03-04,HNL,24.74206
2022-03-04,HKD,7.81428
2022-03-04,GYD,210.224189
2022-03-04,GTQ,7.746976
2022-03-04,GNF,9016.623862
2022-03-05,NIO,35.926613
2022-03-05,NOK,8.9535
2022-03-05,NPR,122.478064
2022-03-05,NZD,1.457195
2022-03-05,OMR,0.385165
2022-03-05,PAB,1
2022-03-05,PEN,3.748387
2022-03-05,PGK,3.540479
2022-03-05,PHP,51.949999
2022-03-05,PKR,179.080824
2022-03-05,PLN,4.483222
2022-03-05,PYG,6997.281
2022-03-05,QAR,3.641
2022-03-05,RON,4.5275
2022-03-05,RSD,107.660513
2022-03-05,RUB,104.4
2022-03-05,RWF,1034.297539
2022-03-05,SAR,3.752127
2022-03-05,SBD,8.058065
2022-03-05,SCR,14.405251
2022-03-05,SDG,446
2022-03-05,SEK,9.82735
2022-03-05,MOP,8.087905
2022-03-05,LSL,15.422454
2022-03-05,LTL,3.215858
2022-03-05,LVL,0.654582
2022-03-05,LYD,4.646026
2022-03-05,MAD,9.738536
2022-03-05,MDL,18.463258
2022-03-05,MGA,4018.200436
2022-03-05,MKD,56.407978
2022-03-05,MMK,1786.681718
2022-03-05,MNT,2872.125582
2022-03-05,NGN,418.24
2022-03-05,MRO,356.999828
2022-03-05,MRU,36.425
2022-03-05,MTL,0.683738
2022-03-05,MUR,44.263991
2022-03-05,MVR,15.45
2022-03-05,MWK,807.507868
2022-03-05,MXN,20.94825
2022-03-05,MYR,4.178
2022-03-05,MZN,63.850001
2022-03-05,NAD,15.31
2022-03-05,XDR,0.717417
2022-03-05,UYU,42.58621
2022-03-05,UZS,10952.5867
2022-03-05,VEF,248487.642241
2022-03-05,VES,4.36295
2022-03-05,VND,22841.484895
2022-03-05,VUV,113.968207
2022-03-05,WST,2.618812
2022-03-05,XAF,600.294729
2022-03-05,XAG,0.03890375
2022-03-05,XAU,0.00050744
2022-03-05,XCD,2.70255
2022-03-05,USD,1
2022-03-05,XOF,600.294729
2022-03-05,XPD,0.00033246
2022-03-05,XPF,109.205658
2022-03-05,XPT,0.0008867
2022-03-05,YER,250.249992
2022-03-05,ZAR,15.45954
2022-03-05,ZMK,5253.075255
2022-03-05,ZMW,18.071335
2022-03-05,ZWL,322
2022-03-05,ILS,3.282075
2022-03-05,THB,32.694931
2022-03-05,SHP,0.756001
2022-03-05,SLL,11480.15017
2022-03-05,SOS,581.245212
2022-03-05,SRD,20.4705
2022-03-05,SSP,130.26
2022-03-05,STD,21382.190504
2022-03-05,STN,22.57
2022-03-05,SVC,8.792376
2022-03-05,SYP,2512
2022-03-05,SZL,15.422545
2022-03-05,SGD,1.3605
2022-03-05,TJS,11.33918
2022-03-05,TMT,3.51
2022-03-05,TND,2.9475
2022-03-05,TOP,2.273114
2022-03-05,TRY,14.1865
2022-03-05,TTD,6.819676
2022-03-05,TWD,28.137001
2022-03-05,TZS,2324.669
2022-03-05,UAH,30.194267
2022-03-05,UGX,3597.144411
2022-03-05,CNY,6.3177
2022-03-05,BTN,76.548958
2022-03-05,BWP,11.7452
2022-03-05,BYN,3.112212
2022-03-05,BYR,20026.25
2022-03-05,BZD,2.025341
2022-03-05,CAD,1.273155
2022-03-05,CDF,2010.755157
2022-03-05,CHF,0.916356
2022-03-05,CLF,0.029252
2022-03-05,CLP,807.16
2022-03-05,CNH,6.326
2022-03-05,BTC,2.5365535e-05
2022-03-05,COP,3777.49905
2022-03-05,CRC,646.529824
2022-03-05,CUC,1
2022-03-05,CUP,25.75
2022-03-05,CVE,100
2022-03-05,CZK,23.54315
2022-03-05,DJF,178.877723
2022-03-05,DKK,6.8043
2022-03-05,DOP,55.093333
2022-03-05,DZD,142.670105
2022-03-05,BAM,1.790545
2022-03-05,AED,3.6731
2022-03-05,AFN,90.212485
2022-03-05,ALL,112.861729
2022-03-05,AMD,505.616068
2022-03-05,ANG,1.810933
2022-03-05,AOA,494.241
2022-03-05,ARS,108.115763
2022-03-05,AUD,1.356668
2022-03-05,AWG,1.80025
2022-03-05,AZN,1.7
2022-03-05,LKR,202.467694
2022-03-05,BBD,2
2022-03-05,BDT,86.558656
2022-03-05,BGN,1.790138
2022-03-05,BHD,0.377091
2022-03-05,BIF,2009.102863
2022-03-05,BMD,1
2022-03-05,BND,1.366279
2022-03-05,BOB,6.908021
2022-03-05,BRL,5.063361
2022-03-05,BSD,1
2022-03-05,KGS,96.217552
2022-03-05,IMP,0.756001
2022-03-05,INR,76.4128
2022-03-05,IQD,1466.52505
2022-03-05,IRR,42325
2022-03-05,ISK,131.922257
2022-03-05,JEP,0.756001
2022-03-05,JMD,155.116243
2022-03-05,JOD,0.709
2022-03-05,JPY,114.815
2022-03-05,KES,114.55
2022-03-05,EGP,15.695178
2022-03-05,KHR,4084.536169
2022-03-05,KMF,444.950083
2022-03-05,KPW,900
2022-03-05,KRW,1217.82
2022-03-05,KWD,0.303531
2022-03-05,KYD,0.8374
2022-03-05,KZT,512.766032
2022-03-05,LAK,11519.193372
2022-03-05,LBP,1519.439841
2022-03-05,LRD,154.299984
2022-03-05,IDR,14383.2
2022-03-05,EEK,14.573008
2022-03-05,ERN,15.00001
2022-03-05,ETB,51.522466
2022-03-05,EUR,0.915143
2022-03-05,FJD,2.1093
2022-03-05,FKP,0.756001
2022-03-05,GBP,0.756001
2022-03-05,GEL,3.175
2022-03-05,GGP,0.756001
2022-03-05,GHS,7.083886
2022-03-05,GMD,53.25
2022-03-05,GIP,0.756001
2022-03-05,HUF,354.595
2022-03-05,HTG,105.13863
2022-03-05,HRK,6.9181
2022-03-05,HNL,24.74206
2022-03-05,HKD,7.81428
2022-03-05,GYD,210.224189
2022-03-05,GTQ,7.746976
2022-03-05,GNF,9016.623862
2022-03-06,NOK,8.9731
2022-03-06,NPR,122.478064
2022-03-06,NZD,1.454908
2022-03-06,OMR,0.385138
2022-03-06,PAB,1
2022-03-06,PEN,3.749409
2022-03-06,PGK,3.535383
2022-03-06,PHP,51.969928
2022-03-06,PKR,178.79466
2022-03-06,PLN,4.543166
2022-03-06,PYG,6997.259711
2022-03-06,QAR,3.645321
2022-03-06,RON,4.532127
2022-03-06,RSD,107.660513
2022-03-06,RUB,112.0638
2022-03-06,RWF,1031.955769
2022-03-06,SAR,3.752515
2022-03-06,SBD,8.058065
2022-03-06,SCR,14.405251
2022-03-06,SDG,446
2022-03-06,LSL,15.366227
2022-03-06,SEK,9.9225
2022-03-06,MRO,356.999828
2022-03-06,LTL,3.215858
2022-03-06,LVL,0.654582
2022-03-06,LYD,4.63982
2022-03-06,MAD,9.740529
2022-03-06,MDL,18.378777
2022-03-06,MGA,4013.560349
2022-03-06,MKD,56.407978
2022-03-06,MMK,1786.681718
2022-03-06,MNT,2872.125582
2022-03-06,MOP,8.087905
2022-03-06,NIO,35.87929
2022-03-06,MRU,36.471571
2022-03-06,MTL,0.683738
2022-03-06,MUR,44.255599
2022-03-06,MVR,15.45
2022-03-06,MWK,807.806294
2022-03-06,MXN,20.974229
2022-03-06,MYR,4.178
2022-03-06,MZN,63.842
2022-03-06,NAD,15.31
2022-03-06,NGN,418.494922
2022-03-06,XDR,0.717417
2022-03-06,UYU,42.798599
2022-03-06,UZS,10944.992673
2022-03-06,VEF,248487.642241
2022-03-06,VES,4.36295
2022-03-06,VND,22841.484895
2022-03-06,VUV,113.968207
2022-03-06,WST,2.618812
2022-03-06,XAF,603.252424
2022-03-06,XAG,0.038387
2022-03-06,XAU,0.00050283
2022-03-06,XCD,2.70255
2022-03-06,USD,1
2022-03-06,XOF,603.252424
2022-03-06,XPD,0.00032166
2022-03-06,XPF,109.743722
2022-03-06,XPT,0.00086769
2022-03-06,YER,250.249992
2022-03-06,ZAR,15.362554
2022-03-06,ZMK,5253.075255
2022-03-06,ZMW,18.071335
2022-03-06,ZWL,322
2022-03-06,AED,3.673042
2022-03-06,THB,32.847394
2022-03-06,SHP,0.756902
2022-03-06,SLL,11480.15017
2022-03-06,SOS,582.347127
2022-03-06,SRD,20.4705
2022-03-06,SSP,130.26
2022-03-06,STD,21382.190504
2022-03-06,STN,22.65
2022-03-06,SVC,8.792376
2022-03-06,SYP,2512
2022-03-06,SZL,15.400036
2022-03-06,SGD,1.362013
2022-03-06,TJS,11.33918
2022-03-06,TMT,3.51
2022-03-06,TND,2.9475
2022-03-06,TOP,2.273114
2022-03-06,TRY,14.262888
2022-03-06,TTD,6.819676
2022-03-06,TWD,28.137117
2022-03-06,TZS,2325.832742
2022-03-06,UAH,30.194267
2022-03-06,UGX,3597.144411
2022-03-06,CNY,6.31885
2022-03-06,BTN,76.548958
2022-03-06,BWP,11.7452
2022-03-06,BYN,3.112212
2022-03-06,BYR,20026.25
2022-03-06,BZD,2.025341
2022-03-06,CAD,1.271547
2022-03-06,CDF,2013.377578
2022-03-06,CHF,0.92026
2022-03-06,CLF,0.029178
2022-03-06,CLP,807.369135
2022-03-06,CNH,6.327105
2022-03-06,BTC,2.6035357e-05
2022-03-06,COP,3795.264264
2022-03-06,CRC,646.529824
2022-03-06,CUC,1
2022-03-06,CUP,25.75
2022-03-06,CVE,101.375
2022-03-06,CZK,23.508099
2022-03-06,DJF,178.707178
2022-03-06,DKK,6.841377
2022-03-06,DOP,55.050667
2022-03-06,DZD,142.659884
2022-03-06,BAM,1.790545
2022-03-06,LRD,154.249977
2022-03-06,AFN,89.784988
2022-03-06,ALL,112.889384
2022-03-06,AMD,505.616068
2022-03-06,ANG,1.810933
2022-03-06,AOA,476.229
2022-03-06,ARS,109.070013
2022-03-06,AUD,1.352411
2022-03-06,AWG,1.80025
2022-03-06,AZN,1.7
2022-03-06,LKR,202.467694
2022-03-06,BBD,2
2022-03-06,BDT,86.558656
2022-03-06,BGN,1.790869
2022-03-06,BHD,0.377068
2022-03-06,BIF,2010.28229
2022-03-06,BMD,1
2022-03-06,BND,1.366279
2022-03-06,BOB,6.908021
2022-03-06,BRL,5.06287
2022-03-06,BSD,1
2022-03-06,KGS,96.217552
2022-03-06,IMP,0.756902
2022-03-06,INR,76.421612
2022-03-06,IQD,1465.218557
2022-03-06,IRR,42178.333333
2022-03-06,ISK,131.81781
2022-03-06,JEP,0.756902
2022-03-06,JMD,155.116243
2022-03-06,JOD,0.709
2022-03-06,JPY,114.9545
2022-03-06,KES,114.547933
2022-03-06,EGP,15.769093
2022-03-06,KHR,4080.828935
2022-03-06,KMF,450.949793
2022-03-06,KPW,900
2022-03-06,KRW,1217.394263
2022-03-06,KWD,0.30348
2022-03-06,KYD,0.8374
2022-03-06,KZT,512.766032
2022-03-06,LAK,11498.354697
2022-03-06,LBP,1518.151873
2022-03-06,EEK,14.573008
2022-03-06,IDR,14384.53298
2022-03-06,ILS,3.282431
2022-03-06,ERN,15.00001
2022-03-06,ETB,51.387973
2022-03-06,EUR,0.919652
2022-03-06,FJD,2.11224
2022-03-06,FKP,0.756902
2022-03-06,GBP,0.756902
2022-03-06,GEL,3.35
2022-03-06,GGP,0.756902
2022-03-06,GHS,7.083886
2022-03-06,GMD,53.25
2022-03-06,GIP,0.756902
2022-03-06,HUF,356.436073
2022-03-06,HTG,105.13863
2022-03-06,HRK,6.918462
2022-03-06,HNL,24.707648
2022-03-06,HKD,7.814698
2022-03-06,GYD,210.224189
2022-03-06,GTQ,7.746976
2022-03-06,GNF,9004.29909
2022-03-07,NOK,9.04619
2022-03-07,NPR,122.846154
2022-03-07,NZD,1.462705
2022-03-07,OMR,0.385019
2022-03-07,PAB,1
2022-03-07,PEN,3.739048
2022-03-07,PGK,3.525011
2022-03-07,PHP,52.290001
2022-03-07,PKR,177.919167
2022-03-07,PLN,4.584941
2022-03-07,PYG,6973.887703
2022-03-07,QAR,3.641
2022-03-07,RON,4.5549
2022-03-07,RSD,108.284309
2022-03-07,RUB,142.666733
2022-03-07,RWF,1024.864944
2022-03-07,SAR,3.752166
2022-03-07,SBD,8.051577
2022-03-07,SCR,14.400199
2022-03-07,SDG,447
2022-03-07,SEK,9.981997
2022-03-07,SGD,1.3622
2022-03-07,MRO,356.999828
2022-03-07,LTL,3.215858
2022-03-07,LVL,0.654582
2022-03-07,LYD,4.631006
2022-03-07,MAD,9.875079
2022-03-07,MDL,18.289976
2022-03-07,MGA,3988.27854
2022-03-07,MKD,56.769971
2022-03-07,MMK,1774.814909
2022-03-07,MNT,2872.125582
2022-03-07,MOP,8.03535
2022-03-07,NIO,35.929765
2022-03-07,MRU,36.43
2022-03-07,MTL,0.683738
2022-03-07,MUR,43.25
2022-03-07,MVR,15.45
2022-03-07,MWK,803.449745
2022-03-07,MXN,21.3061
2022-03-07,MYR,4.177
2022-03-07,MZN,63.841999
2022-03-07,NAD,15.37
2022-03-07,NGN,415.292602
2022-03-07,XDR,0.720131
2022-03-07,UZS,10888.124138
2022-03-07,VEF,248487.642241
2022-03-07,VES,4.34205
2022-03-07,VND,22851.920755
2022-03-07,VUV,113.968207
2022-03-07,WST,2.618812
2022-03-07,XAF,603.659002
2022-03-07,XAG,0.03890824
2022-03-07,XAU,0.00050018
2022-03-07,XCD,2.70255
2022-03-07,UYU,42.777305
2022-03-07,XOF,603.659002
2022-03-07,XPD,0.00033226
2022-03-07,XPF,109.817687
2022-03-07,XPT,0.0008834
2022-03-07,YER,250.249937
2022-03-07,ZAR,15.351514
2022-03-07,ZMK,5253.075255
2022-03-07,ZMW,18.051251
2022-03-07,ZWL,322
2022-03-07,LSL,15.347452
2022-03-07,TJS,11.264471
2022-03-07,SLL,11480.149879
2022-03-07,SOS,580.849524
2022-03-07,SRD,20.573
2022-03-07,SSP,130.26
2022-03-07,STD,21382.190504
2022-03-07,STN,22.65
2022-03-07,SVC,8.734536
2022-03-07,SYP,2512
2022-03-07,SZL,15.3382
2022-03-07,THB,33.0265
2022-03-07,SHP,0.762572
2022-03-07,TMT,3.5
2022-03-07,TND,2.956
2022-03-07,TOP,2.266413
2022-03-07,TRY,14.3775
2022-03-07,TTD,6.739462
2022-03-07,TWD,28.291
2022-03-07,TZS,2311.798557
2022-03-07,UAH,29.994763
2022-03-07,UGX,3608.291049
2022-03-07,USD,1
2022-03-07,CNY,6.3208
2022-03-07,BTN,76.780695
2022-03-07,BWP,11.68806
2022-03-07,BYN,3.091594
2022-03-07,BYR,20026.25
2022-03-07,BZD,2.011894
2022-03-07,CAD,1.28002
2022-03-07,CDF,2006.214178
2022-03-07,CHF,0.925462
2022-03-07,CLF,0.029448
2022-03-07,CLP,811.144936
2022-03-07,CNH,6.324805
2022-03-07,BTC,2.6311015e-05
2022-03-07,COP,3827.939579
2022-03-07,CRC,643.954706
2022-03-07,CUC,1
2022-03-07,CUP,25.75
2022-03-07,CVE,101.675
2022-03-07,CZK,23.7238
2022-03-07,DJF,178.791629
2022-03-07,DKK,6.8493
2022-03-07,DOP,55.110094
2022-03-07,DZD,142.810872
2022-03-07,BAM,1.79772
2022-03-07,AED,3.6731
2022-03-07,AFN,89.230798
2022-03-07,ALL,115.513056
2022-03-07,AMD,502.146187
2022-03-07,ANG,1.79893
2022-03-07,AOA,475.0255
2022-03-07,ARS,108.439006
2022-03-07,AUD,1.364424
2022-03-07,AWG,1.80025
2022-03-07,AZN,1.7
2022-03-07,LRD,154.000004
2022-03-07,BBD,2
2022-03-07,BDT,85.815419
2022-03-07,BGN,1.80153
2022-03-07,BHD,0.376992
2022-03-07,BIF,2015.751745
2022-03-07,BMD,1
2022-03-07,BND,1.359143
2022-03-07,BOB,6.872248
2022-03-07,BRL,5.1116
2022-03-07,BSD,1
2022-03-07,KHR,4073.217191
2022-03-07,IMP,0.762572
2022-03-07,INR,77.081042
2022-03-07,IQD,1458.283123
2022-03-07,IRR,42235
2022-03-07,ISK,134.38
2022-03-07,JEP,0.762572
2022-03-07,JMD,153.859705
2022-03-07,JOD,0.709
2022-03-07,JPY,115.3725
2022-03-07,KES,114.05
2022-03-07,KGS,96.217552
2022-03-07,EGP,15.735
2022-03-07,KMF,452.450119
2022-03-07,KPW,900
2022-03-07,KRW,1232.35
2022-03-07,KWD,0.303814
2022-03-07,KYD,0.831828
2022-03-07,KZT,509.391498
2022-03-07,LAK,11437.002902
2022-03-07,LBP,1511.14124
2022-03-07,LKR,201.620333
2022-03-07,EEK,14.573008
2022-03-07,IDR,14407.4
2022-03-07,ILS,3.28657
2022-03-07,ERN,15.00001
2022-03-07,ETB,50.925572
2022-03-07,EUR,0.920272
2022-03-07,FJD,2.1165
2022-03-07,FKP,0.762572
2022-03-07,GBP,0.762572
2022-03-07,GEL,3.39
2022-03-07,GGP,0.762572
2022-03-07,GHS,7.067159
2022-03-07,GMD,53.3
2022-03-07,GNF,8979.768947
2022-03-07,GTQ,7.697427
2022-03-07,GYD,208.726309
2022-03-07,HKD,7.81835
2022-03-07,HNL,24.575
2022-03-07,HRK,6.9589
2022-03-07,HTG,104.441268
2022-03-07,HUF,362.307635
2022-03-07,GIP,0.762572
2022-03-08,PLN,4.475837
2022-03-08,PKR,178.805083
2022-03-08,PHP,52.309998
2022-03-08,PGK,3.527542
2022-03-08,PEN,3.725788
2022-03-08,PAB,1
2022-03-08,OMR,0.384996
2022-03-08,NZD,1.469828
2022-03-08,NPR,122.710274
2022-03-08,NOK,8.985499
2022-03-08,NIO,35.789337
2022-03-08,PYG,6951.499934
2022-03-08,QAR,3.641
2022-03-08,RON,4.5417
2022-03-08,RSD,107.968634
2022-03-08,RUB,130
2022-03-08,RWF,1025.378484
2022-03-08,SAR,3.751996
2022-03-08,SBD,8.051613
2022-03-08,SCR,14.41439
2022-03-08,SDG,446.5
2022-03-08,SEK,9.939228
2022-03-08,MOP,8.040664
2022-03-08,LSL,15.262361
2022-03-08,LTL,3.215858
2022-03-08,LVL,0.654582
2022-03-08,LYD,4.654252
2022-03-08,MAD,9.97984
2022-03-08,MDL,18.355449
2022-03-08,MGA,4024.252797
2022-03-08,MKD,56.522079
2022-03-08,MMK,1775.25925
2022-03-08,MNT,2872.125582
2022-03-08,NGN,415.522038
2022-03-08,MRO,356.999828
2022-03-08,MRU,36.45
2022-03-08,MTL,0.683738
2022-03-08,MUR,43.75
2022-03-08,MVR,15.45
2022-03-08,MWK,804.953944
2022-03-08,MXN,21.36681
2022-03-08,MYR,4.1825
2022-03-08,MZN,63.842
2022-03-08,NAD,15.25
2022-03-08,XDR,0.716309
2022-03-08,UYU,42.804988
2022-03-08,UZS,10889.66095
2022-03-08,VEF,248487.642241
2022-03-08,VES,4.32475
2022-03-08,VND,22849.309107
2022-03-08,VUV,113.968207
2022-03-08,WST,2.618812
2022-03-08,XAF,601.915983
2022-03-08,XAG,0.03797954
2022-03-08,XAU,0.00048924
2022-03-08,XCD,2.70255
2022-03-08,USD,1
2022-03-08,XOF,601.915983
2022-03-08,XPD,0.00030625
2022-03-08,XPF,109.500597
2022-03-08,XPT,0.00085948
2022-03-08,YER,250.299955
2022-03-08,ZAR,15.2871
2022-03-08,ZMK,5253.075255
2022-03-08,ZMW,18.036611
