EQUIPMENT_ID,ORIGIN_PID,DESTINATION_PID,VALID_FROM,VALID_TO,COMPANY_ID,SUPPLIER_ID,avg_price,median_price
1,638,764,2021-03-01,2021-03-31,2469,68,185.0,102.0
1,912,308,2021-03-15,2021-03-31,3564,48,384.125,139.5
1,736,308,2021-03-15,2021-03-31,3564,38,503.2857142857143,35.0
4,587,723,2021-02-05,2021-06-30,3564,190,454.5,454.5
2,218,781,2021-04-01,2021-04-30,1817,52,181.6,51.0
4,806,638,2021-04-01,2021-04-14,1817,52,714.1966432569527,126.20599499189866
2,218,764,2021-04-01,2021-04-30,1817,52,246.0,50.0
1,54,806,2021-04-01,2021-04-30,1817,52,154.2,53.0
4,806,308,2021-03-15,2021-03-31,3564,43,534.75,81.0
4,764,308,2021-03-15,2021-03-31,3564,43,567.9333333333333,69.0
2,764,587,2021-04-01,2021-04-14,1817,52,704.345744348009,134.0
1,898,587,2021-04-01,2021-04-14,1817,52,513.2270324504904,134.23773751657092
1,736,54,2021-04-01,2021-04-14,1817,52,523.7766142441873,171.23263635261264
2,504,688,2021-04-01,2021-04-30,1817,52,484.8,42.0
1,736,638,2021-04-01,2021-04-14,1817,52,519.9793887903631,153.8639604267283
1,266,308,2021-03-01,2021-03-31,3564,82,611.8,101.5
4,723,308,2021-03-15,2021-03-31,3564,43,622.2142857142857,73.0
2,587,191,2021-04-01,2021-04-30,1817,52,185.2,64.0
1,585,308,2021-03-15,2021-03-31,3564,48,388.5,101.0
1,723,308,2021-03-15,2021-03-31,3564,53,859.1428571428571,55.0
1,587,796,2021-04-01,2021-04-30,1817,52,147.2,42.0
4,912,54,2021-04-01,2021-04-14,1817,52,741.4482510687612,200.24510237148328
4,781,308,2021-03-01,2021-03-31,3564,82,419.5,138.0
2,191,308,2021-04-01,2021-04-14,1817,52,1051.2776467227836,292.5239959425619
2,266,54,2021-04-01,2021-04-14,1817,52,714.5156684945646,142.99378704789677
4,898,308,2021-03-15,2021-03-31,3564,43,599.2857142857143,68.5
2,585,308,2021-03-15,2021-03-31,3564,1023,628.7142857142857,83.0
1,54,266,2021-04-01,2021-04-30,1817,52,185.0,63.0
2,898,308,2021-03-01,2021-03-31,3564,114,699.1666666666666,310.5
4,587,764,2021-04-01,2021-04-30,1817,52,248.4,57.0
1,218,796,2021-04-01,2021-04-30,1817,52,111.8,68.0
2,54,191,2021-04-01,2021-04-30,1817,52,213.4,25.0
2,781,678,2021-03-01,2021-03-31,3564,40,589.5714285714286,48.0
4,781,308,2021-03-01,2021-03-31,3564,40,558.7142857142857,52.0
2,806,308,2021-03-01,2021-03-31,3564,68,774.0,176.0
2,266,587,2021-03-15,2021-03-31,2469,48,829.6,210.0
1,736,54,2021-04-01,2021-04-14,2469,48,601.2,232.0
4,806,638,2021-04-01,2021-04-14,2469,52,735.1666666666666,187.5
1,218,736,2021-03-01,2021-03-31,2469,68,223.66666666666666,217.0
4,587,723,2021-03-01,2021-03-31,2469,68,294.6666666666667,396.0
4,638,191,2021-03-01,2021-03-31,2469,68,149.0,166.5
2,218,585,2021-03-01,2021-03-31,2469,68,266.6666666666667,263.0
2,218,529,2021-03-01,2021-03-31,2469,68,318.0,264.0
4,723,308,2021-03-01,2021-03-31,3564,40,593.5714285714286,64.0
2,266,308,2021-04-01,2021-04-14,2469,1023,860.6,168.0
4,898,308,2021-03-15,2021-03-31,3564,38,614.5714285714286,41.0
1,218,266,2021-03-01,2021-03-31,2469,68,132.5,115.5
2,796,308,2021-03-01,2021-03-31,3564,114,690.6666666666666,271.0
4,529,54,2021-04-01,2021-04-14,1817,52,742.0847471789915,197.98872136552737
4,191,504,2021-04-01,2021-04-14,1817,52,836.0382645521595,131.0782884077184
2,898,308,2021-03-15,2021-03-31,3564,48,602.4285714285714,211.0
2,736,308,2021-03-01,2021-03-31,3564,114,705.6666666666666,312.0
4,764,308,2021-03-15,2021-03-31,3564,38,556.375,113.0
2,585,308,2021-03-15,2021-03-31,3564,38,568.625,149.5
4,54,806,2021-04-01,2021-04-30,1817,52,278.8,48.0
4,764,308,2021-03-15,2021-03-31,3564,53,993.4285714285714,75.0
4,54,529,2021-04-01,2021-04-30,1817,52,448.8316122112001,252.02044450029774
4,585,54,2021-04-01,2021-04-14,1817,52,751.5669437080161,200.93844737563404
4,587,736,2021-02-05,2021-06-30,3564,190,383.0,383.0
2,585,638,2021-04-01,2021-04-14,1817,52,746.0884072625921,202.40926429646478
1,723,308,2021-03-15,2021-03-31,3564,89,371.6,87.0
2,723,587,2021-04-01,2021-04-14,1817,52,757.5438944299583,281.0078938836812
4,796,587,2021-04-01,2021-04-14,1817,52,705.4408705360717,135.0
1,736,308,2021-03-15,2021-03-31,3564,43,485.64285714285717,57.5
2,723,308,2021-03-01,2021-03-31,3564,40,604.8571428571429,64.0
2,218,688,2021-04-01,2021-04-30,1817,52,196.6,69.0
1,723,308,2021-04-01,2021-04-14,1817,52,782.6620375475865,377.50437982571003
4,587,266,2021-04-01,2021-04-30,1817,52,201.8,70.0
2,638,723,2021-04-01,2021-04-30,1817,52,411.3327276538844,399.2668499413308
4,806,308,2021-03-15,2021-03-31,3564,1023,766.0,103.0
4,806,308,2021-03-15,2021-03-31,3564,38,609.1428571428571,52.0
2,723,308,2021-03-01,2021-03-31,3564,82,677.5,222.5
1,723,308,2021-03-15,2021-03-31,3564,43,499.14285714285717,54.0
4,806,54,2021-04-01,2021-04-14,1817,52,713.8803806732983,141.63345167527814
4,504,912,2021-04-01,2021-04-30,1817,52,357.0,60.0
1,736,308,2021-03-15,2021-03-31,3564,89,397.44444444444446,67.0
1,781,308,2021-03-15,2021-03-31,3564,1023,521.4285714285714,100.0
2,54,806,2021-04-01,2021-04-30,1817,52,280.6,55.0
1,504,529,2021-04-01,2021-04-30,1817,52,472.5176215464228,208.81693972881814
4,898,504,2021-04-01,2021-04-14,1817,52,863.3332914770638,206.89239946973044
1,191,308,2021-04-01,2021-04-14,1817,52,736.0057517927452,256.45747614670177
1,781,308,2021-04-01,2021-04-14,1817,52,764.4752594483942,278.9386470979808
1,266,504,2021-04-01,2021-04-14,1817,52,619.1187941201963,116.79898247059941
1,781,308,2021-03-15,2021-03-31,3564,89,380.22222222222223,54.0
4,764,308,2021-03-15,2021-03-31,3564,1023,686.4285714285714,171.0
1,796,308,2021-03-15,2021-03-31,3564,48,434.57142857142856,140.0
4,723,308,2021-03-15,2021-03-31,3564,38,651.2857142857143,41.0
4,723,308,2021-03-15,2021-03-31,3564,1023,795.6666666666666,211.5
4,638,723,2021-04-01,2021-04-30,1817,52,415.537641874581,398.88133318889305
1,266,308,2021-03-15,2021-03-31,3564,89,378.22222222222223,57.0
4,587,912,2021-04-01,2021-04-30,1817,52,269.2,54.0
4,529,308,2021-03-15,2021-03-31,3564,48,529.875,133.0
4,54,796,2021-04-01,2021-04-30,1817,52,183.2,24.0
2,764,308,2021-03-15,2021-03-31,3564,48,523.5,121.5
1,587,806,2021-04-01,2021-04-30,1817,52,168.2,49.0
4,54,723,2021-04-01,2021-04-30,1817,52,611.8646393718254,402.8650062974162
2,806,308,2021-03-01,2021-03-31,3564,40,558.5714285714286,27.0
4,806,308,2021-03-15,2021-03-31,3564,53,993.4285714285714,68.0
1,723,587,2021-04-01,2021-04-14,1817,52,528.6066341329212,201.14848380236342
1,266,308,2021-03-01,2021-03-31,3564,40,456.85714285714283,32.0
2,529,308,2021-03-01,2021-03-31,3564,40,518.125,81.5
4,898,308,2021-03-15,2021-03-31,3564,1023,768.3333333333334,100.5
2,504,764,2021-04-01,2021-04-30,1817,52,411.0,75.0
4,912,308,2021-04-01,2021-04-14,1817,52,1079.711156909366,360.26866263036106
4,723,308,2021-03-15,2021-03-31,3564,89,490.7,79.5
2,504,898,2021-04-01,2021-04-30,1817,52,493.4,36.0
2,736,638,2021-04-01,2021-04-14,1817,52,736.4158061056007,193.89250629983366
4,54,898,2021-04-01,2021-04-30,1817,52,232.6,66.0
4,898,308,2021-03-15,2021-03-31,3564,89,498.22222222222223,48.0
1,736,308,2021-03-15,2021-03-31,3564,53,439.625,62.5
4,587,529,2021-04-01,2021-04-30,1817,52,452.72579326045644,250.69496383981289
4,54,266,2021-04-01,2021-04-30,1817,52,225.6,72.0
4,504,898,2021-04-01,2021-04-30,1817,52,488.4,67.0
4,218,736,2021-02-05,2021-06-30,3564,190,360.5,360.5
1,266,308,2021-03-15,2021-03-31,3564,53,728.0,60.0
1,806,308,2021-03-01,2021-03-31,3564,114,555.3333333333334,241.0
1,266,308,2021-03-01,2021-03-31,3564,68,620.2,138.0
4,796,678,2021-03-01,2021-03-31,3564,40,578.1428571428571,36.0
2,723,308,2021-03-01,2021-03-31,3564,68,835.6,414.0
4,723,678,2021-03-01,2021-03-31,3564,40,610.4285714285714,42.0
4,806,308,2021-03-01,2021-03-31,3564,114,701.5,280.5
4,781,308,2021-03-01,2021-03-31,3564,68,707.3333333333334,121.0
4,796,308,2021-03-15,2021-03-31,3564,48,593.0,221.0
1,723,308,2021-03-15,2021-03-31,3564,1023,601.0,168.5
1,585,308,2021-03-01,2021-03-31,3564,82,333.8181818181818,116.0
1,585,308,2021-03-01,2021-03-31,3564,40,440.25,127.5
1,781,308,2021-03-15,2021-03-31,3564,38,459.875,106.5
1,54,191,2021-04-01,2021-04-30,1817,52,145.6,33.0
4,54,191,2021-04-01,2021-04-30,1817,52,227.4,62.0
1,781,308,2021-03-15,2021-03-31,3564,43,456.46666666666664,53.0
4,723,308,2021-03-01,2021-03-31,3564,68,825.8,382.0
2,912,308,2021-04-01,2021-04-14,1817,52,1082.7928615027572,380.4573652011285
4,781,308,2021-03-15,2021-03-31,3564,48,531.375,139.0
1,218,898,2021-04-01,2021-04-30,1817,52,159.0,27.0
4,898,54,2021-04-01,2021-04-14,1817,52,727.7183318853644,192.03969656797761
1,504,912,2021-04-01,2021-04-30,1817,52,221.0,28.0
1,54,585,2021-04-01,2021-04-30,1817,52,473.6847891506457,208.31540650593197
4,912,308,2021-03-15,2021-03-31,3564,48,543.25,197.5
1,796,308,2021-03-01,2021-03-31,3564,114,543.8333333333334,221.5
4,898,308,2021-03-15,2021-03-31,3564,53,984.8571428571429,81.0
2,191,308,2021-03-15,2021-03-31,3564,48,600.0,219.0
2,585,308,2021-03-15,2021-03-31,3564,43,611.8571428571429,56.0
2,529,308,2021-03-01,2021-03-31,3564,82,411.1818181818182,105.0
1,266,308,2021-03-15,2021-03-31,3564,38,492.42857142857144,58.0
2,54,764,2021-04-01,2021-04-30,1817,52,252.6,26.0
1,723,54,2021-04-01,2021-04-14,1817,52,543.4659294685418,210.72172746340317
4,266,308,2021-04-01,2021-04-14,1817,52,1045.9459421293946,292.3352933717945
2,796,54,2021-04-01,2021-04-14,1817,52,707.0355018982023,133.0
2,723,308,2021-03-15,2021-03-31,3564,48,615.1428571428571,225.0
4,796,504,2021-04-01,2021-04-14,1817,52,830.9177796525452,147.23721748502234
1,912,504,2021-04-01,2021-04-14,1817,52,621.1582546258439,148.0
1,764,678,2021-03-01,2021-03-31,3564,40,527.7142857142857,65.0
4,764,308,2021-03-15,2021-03-31,3564,89,469.6,121.0
2,504,736,2021-04-01,2021-04-30,1817,52,790.6407066456753,252.45033011991444
4,688,308,2021-03-01,2021-03-31,3564,82,423.8181818181818,268.0
2,218,191,2021-04-01,2021-04-30,1817,52,175.4,32.0
4,806,308,2021-03-15,2021-03-31,3564,89,511.55555555555554,68.0
1,806,678,2021-03-01,2021-03-31,3564,40,511.14285714285717,23.0
4,764,504,2021-04-01,2021-04-14,1817,52,829.9981029189546,145.00516689384094
4,723,504,2021-04-01,2021-04-14,1817,52,883.7519765686995,279.6512254994067
2,587,898,2021-04-01,2021-04-30,1817,52,239.0,27.0
2,796,308,2021-03-15,2021-03-31,3564,48,590.1428571428571,175.0
2,504,781,2021-04-01,2021-04-30,1817,52,488.8,37.0
4,723,308,2021-03-15,2021-03-31,3564,53,1106.7142857142858,84.0
1,638,806,2021-04-01,2021-04-30,1817,52,111.2,37.0
1,266,308,2021-03-15,2021-03-31,3564,1023,573.3333333333334,85.5
2,587,796,2021-02-05,2021-06-30,3564,190,406.5,406.5
1,898,504,2021-04-01,2021-04-14,1817,52,630.8045930629428,162.11855326972454
1,781,308,2021-03-15,2021-03-31,3564,53,738.4285714285714,60.0
1,585,638,2021-04-01,2021-04-14,1817,52,539.0570381021494,178.11259047726173
1,688,54,2021-04-01,2021-04-14,1817,52,513.316138504706,144.51679186920018
2,585,308,2021-03-15,2021-03-31,3564,53,548.625,60.0
1,266,308,2021-03-15,2021-03-31,3564,43,480.2857142857143,64.0
1,587,266,2021-04-01,2021-04-30,1817,52,132.6,68.0
1,688,308,2021-03-15,2021-03-31,3564,53,721.7142857142857,69.0
4,266,504,2021-04-01,2021-04-14,1817,52,833.3429816940511,136.0
4,806,678,2021-03-01,2021-03-31,3564,40,590.4285714285714,55.0
2,898,587,2021-04-01,2021-04-14,1817,52,728.3536197066309,186.5511857416409
1,898,308,2021-04-01,2021-04-14,1817,52,749.0773744940285,303.88650267854314
1,723,308,2021-03-15,2021-03-31,3564,38,498.57142857142856,34.0
2,529,308,2021-03-01,2021-03-31,3564,68,689.6666666666666,191.0
1,54,688,2021-04-01,2021-04-30,1817,52,186.8,43.0
2,806,504,2021-04-01,2021-04-14,1817,52,839.9293250943082,148.26173645671537
2,529,504,2021-04-01,2021-04-14,1817,52,870.3381567938133,197.64387624930026
2,806,54,2021-04-01,2021-04-14,1817,52,713.1620069316624,147.47495799917584
1,736,678,2021-03-01,2021-03-31,3564,40,525.5714285714286,46.0
1,585,504,2021-04-01,2021-04-14,1817,52,654.1045140247519,158.24665445031056
1,585,308,2021-03-01,2021-03-31,3564,68,558.5,144.0
2,585,308,2021-03-15,2021-03-31,3564,89,440.5,93.5
4,529,587,2021-04-01,2021-04-14,1817,52,737.5615101552473,209.45246547333196
2,781,308,2021-03-15,2021-03-31,3564,48,535.0,142.5
1,529,504,2021-04-01,2021-04-14,1817,52,635.2474427301174,155.17962246378613
2,218,266,2021-04-01,2021-04-30,1817,52,181.8,45.0
2,308,585,2021-04-01,2021-04-02,3564,82,282.75,143.0
1,308,796,2021-04-01,2021-04-02,3564,82,139.0,43.0
1,308,796,2021-04-01,2021-04-02,3564,38,359.0,114.0
4,308,585,2021-04-01,2021-04-02,3564,1023,450.6666666666667,226.0
1,308,806,2021-04-01,2021-04-02,3564,82,152.4,72.0
4,308,764,2021-04-01,2021-04-02,3564,48,322.2,190.0
4,308,806,2021-04-01,2021-04-02,3564,82,177.8,80.0
4,308,806,2021-04-01,2021-04-02,3564,38,391.75,123.0
4,504,736,2021-04-01,2021-04-30,1817,52,785.1768145251843,252.05626830193248
1,764,504,2021-04-01,2021-04-14,1817,52,619.4922890867349,125.93295717500871
1,266,218,2021-04-01,2021-04-14,1817,52,512.7106628283688,105.09145085111103
1,54,529,2021-04-01,2021-04-30,1817,52,406.0418604452806,208.38705410920142
2,806,308,2021-03-01,2021-03-31,3564,82,430.2,163.5
4,796,308,2021-04-01,2021-04-14,1817,52,1057.7644725410757,293.02968586553396
2,638,585,2021-04-01,2021-04-30,1817,52,427.7851381637102,250.8740828479865
1,191,54,2021-04-01,2021-04-14,1817,52,511.97798099101357,111.87822930865059
1,736,308,2021-03-15,2021-03-31,3564,1023,637.1666666666666,133.0
4,218,796,2021-04-01,2021-04-30,1817,52,171.6,50.0
2,587,806,2021-04-01,2021-04-30,1817,52,269.0,56.0
4,723,308,2021-03-01,2021-03-31,3564,82,684.4,232.5
1,54,736,2021-04-01,2021-04-30,1817,52,376.13681229048626,208.67364452227923
2,723,678,2021-03-01,2021-03-31,3564,40,604.0,48.0
4,764,678,2021-03-01,2021-03-31,3564,40,580.1428571428571,60.0
4,308,266,2021-04-01,2021-04-02,3564,48,368.75,217.0
1,308,736,2021-04-01,2021-04-02,3564,82,221.75,148.5
2,308,796,2021-04-01,2021-04-02,3564,1023,235.0,149.0
1,736,638,2021-03-18,2021-03-31,4023,53,835.25,303.0
1,898,587,2021-04-01,2021-07-15,3884,51,537.8834318515613,286.17545249944527
4,266,308,2021-04-01,2021-07-15,3884,51,1158.2288532387063,495.0
1,266,587,2021-03-18,2021-03-31,4023,53,817.75,297.0
4,688,587,2021-03-18,2021-03-31,4023,53,1072.75,333.0
1,723,54,2021-03-18,2021-03-31,4023,53,864.25,388.5
1,806,638,2021-03-18,2021-03-31,4023,53,829.0,293.0
2,191,504,2021-03-18,2021-03-31,4023,53,1144.25,320.5
2,191,638,2021-03-18,2021-03-31,4023,53,1041.0,320.5
2,781,587,2021-03-18,2021-03-31,4023,53,1029.75,333.0
4,585,504,2021-03-18,2021-03-31,4023,53,1198.25,363.0
6,796,308,2021-04-01,2021-06-30,2084,52,716.2732802936584,109.0
2,736,504,2021-03-18,2021-03-31,4023,53,1168.25,365.0
1,764,218,2021-03-18,2021-03-31,4023,53,826.5,316.0
1,688,638,2021-03-18,2021-03-31,4023,53,813.75,280.5
6,781,308,2021-04-01,2021-06-30,2084,48,835.6684187406279,262.931197895204
2,736,587,2021-03-18,2021-03-31,4023,53,1043.5,362.0
2,806,504,2021-03-18,2021-03-31,4023,53,1125.5,314.0
1,529,638,2021-04-01,2021-07-15,3884,51,575.7521248765515,293.6459770275381
1,781,638,2021-03-18,2021-03-31,4023,53,819.5,269.0
6,736,587,2021-04-01,2021-06-30,2084,48,845.75,335.5
1,806,587,2021-04-01,2021-07-15,3884,51,530.9200474805721,256.3637429866548
4,898,638,2021-03-18,2021-03-31,4023,53,1082.75,343.0
1,191,638,2021-04-01,2021-07-15,3884,51,543.8575783140766,295.5962056613941
4,912,54,2021-03-18,2021-03-31,4023,53,1085.5,363.0
4,912,587,2021-03-18,2021-03-31,4023,53,1071.75,354.0
2,806,638,2021-03-18,2021-03-31,4023,53,1034.5,333.0
4,723,638,2021-03-18,2021-03-31,4023,53,1122.25,428.5
1,191,587,2021-03-18,2021-03-31,4023,53,835.25,325.5
2,781,218,2021-03-18,2021-03-31,4023,53,1029.25,342.0
2,796,218,2021-03-18,2021-03-31,4023,53,1035.25,361.5
2,796,54,2021-03-18,2021-03-31,4023,53,1046.25,356.0
4,736,54,2021-03-18,2021-03-31,4023,53,1091.0,382.5
4,191,638,2021-03-18,2021-03-31,4023,53,1081.75,325.0
1,898,587,2021-03-18,2021-03-31,4023,53,832.0,320.5
1,585,638,2021-04-01,2021-07-15,3884,51,566.091392700209,286.03664439791817
1,688,504,2021-03-18,2021-03-31,4023,53,923.5,299.5
6,191,218,2021-04-01,2021-06-30,2084,52,728.8350318880603,126.0
4,266,638,2021-03-18,2021-03-31,4023,53,1082.75,322.5
2,266,504,2021-03-18,2021-03-31,4023,53,1127.5,322.0
6,764,638,2021-04-01,2021-06-30,2084,48,824.4654870087273,268.07086252258534
4,806,218,2021-03-18,2021-03-31,4023,53,1067.25,338.0
6,796,638,2021-04-01,2021-06-30,2084,48,803.8491460900497,263.33312200843187
4,191,218,2021-03-18,2021-03-31,4023,53,1053.75,320.5
4,898,638,2021-04-01,2021-07-15,3884,51,640.512534348692,374.04447332551433
4,806,587,2021-03-18,2021-03-31,4023,53,1067.0,334.5
1,723,638,2021-03-18,2021-03-31,4023,53,866.75,378.0
2,806,218,2021-03-18,2021-03-31,4023,53,1043.0,352.0
4,191,54,2021-03-18,2021-03-31,4023,53,1080.25,342.0
2,764,218,2021-03-18,2021-03-31,4023,53,1035.25,331.5
2,912,54,2021-03-18,2021-03-31,4023,53,1031.25,328.5
1,898,638,2021-03-18,2021-03-31,4023,53,827.75,281.5
1,781,587,2021-03-18,2021-03-31,4023,53,825.75,324.0
1,806,587,2021-03-31,2021-04-14,4023,40,802.75,272.0
2,764,638,2021-04-01,2021-04-14,2455,1023,861.2,160.0
1,898,504,2021-04-01,2021-04-14,2455,1023,834.4,159.0
2,781,218,2021-03-31,2021-04-14,4023,40,1015.25,364.5
1,681,796,2021-04-01,2021-04-02,3564,40,562.0,562.0
4,796,218,2021-04-01,2021-04-14,2455,1023,862.6,176.0
2,781,504,2021-03-31,2021-04-14,4023,40,1169.5,358.5
4,681,781,2021-04-01,2021-04-02,3564,40,663.0,663.0
4,764,678,2021-03-31,2021-04-14,4023,40,904.25,315.0
2,638,585,2021-04-01,2021-04-02,3564,40,596.5,596.5
2,898,54,2021-03-31,2021-04-14,4023,40,1034.75,384.5
1,266,308,2021-04-01,2021-04-14,3564,190,649.4,116.0
2,723,638,2021-04-15,2021-04-30,2455,48,658.2857142857143,357.0
1,54,266,2021-05-01,2021-05-31,1817,52,212.0,55.0
1,764,218,2021-04-01,2021-04-14,2455,1023,690.2,107.0
2,806,681,2021-04-15,2021-04-30,2455,48,628.7142857142857,293.0
2,796,681,2021-04-15,2021-04-30,2455,48,639.7142857142857,294.0
4,266,681,2021-04-01,2021-04-14,2455,1023,849.4,178.0
4,796,681,2021-04-15,2021-04-30,2455,48,622.8571428571429,253.0
2,912,308,2021-04-01,2021-04-14,3564,1023,683.4285714285714,183.0
2,266,218,2021-04-01,2021-04-14,2455,1023,859.4,174.0
1,764,678,2021-04-01,2021-04-14,2455,1023,578.3333333333334,88.5
4,806,681,2021-04-15,2021-04-30,2455,48,630.2857142857143,273.0
4,723,308,2021-04-01,2021-04-14,3564,1023,813.6666666666666,220.0
1,585,54,2021-04-15,2021-04-30,2455,48,459.2857142857143,186.0
4,587,781,2021-04-01,2021-04-02,3564,40,597.0,597.0
4,529,54,2021-04-01,2021-04-14,2455,1023,950.4,245.0
2,723,308,2021-04-01,2021-04-14,3564,48,616.7142857142857,278.0
2,191,504,2021-03-31,2021-04-14,4023,40,1178.5,366.5
1,266,638,2021-03-31,2021-04-14,4023,40,814.25,297.0
2,781,308,2021-04-01,2021-04-14,3564,89,483.1111111111111,64.0
1,308,585,2021-03-01,2021-03-02,3564,82,832.0,832.0
2,688,638,2021-03-18,2021-03-31,4023,53,1029.75,320.0
2,723,54,2021-03-18,2021-03-31,4023,53,1091.5,445.0
2,781,54,2021-03-18,2021-03-31,4023,53,1033.75,339.5
6,736,218,2021-04-01,2021-06-30,2084,52,752.4,192.0
2,191,308,2021-03-31,2021-04-14,4023,40,902.75,354.5
4,54,796,2021-05-01,2021-05-31,1817,52,236.0,53.0
1,218,796,2021-05-01,2021-05-31,1817,52,106.4,24.0
2,266,308,2021-03-31,2021-04-14,4023,40,894.75,330.0
4,764,587,2021-03-31,2021-04-14,4023,40,1022.25,369.0
2,54,688,2021-05-01,2021-05-31,1817,52,322.6,65.0
1,736,54,2021-04-01,2021-04-14,2455,1023,751.6,182.0
2,638,898,2021-05-01,2021-05-31,1817,52,276.2,61.0
4,191,54,2021-04-15,2021-04-30,2455,48,634.8571428571429,265.0
1,736,587,2021-03-18,2021-03-31,4023,53,836.5,335.5
2,723,638,2021-03-18,2021-03-31,4023,53,1081.5,425.0
4,806,638,2021-03-18,2021-03-31,4023,53,1072.5,321.0
2,638,806,2021-05-01,2021-05-31,1817,52,225.2,45.0
2,585,638,2021-03-18,2021-03-31,4023,53,1054.75,363.0
1,587,266,2021-05-01,2021-05-31,1817,52,157.8,65.0
1,266,218,2021-03-31,2021-04-14,4023,40,807.0,263.0
1,796,308,2021-03-31,2021-04-14,4023,40,696.0,254.0
4,781,504,2021-03-31,2021-04-14,4023,40,1170.5,363.5
2,796,638,2021-04-15,2021-04-30,2455,48,623.1428571428571,284.0
1,218,796,2021-04-01,2021-04-02,3564,40,413.0,413.0
2,912,308,2021-04-01,2021-04-14,3564,89,479.44444444444446,67.0
1,796,54,2021-04-15,2021-04-30,2455,48,440.7142857142857,143.0
4,504,736,2021-05-01,2021-05-31,1817,52,876.4197448267618,282.972209112701
4,585,218,2021-04-15,2021-04-30,2455,48,656.4285714285714,291.0
2,912,218,2021-04-01,2021-04-14,2455,1023,882.8,217.0
2,781,54,2021-03-31,2021-04-14,4023,40,1013.5,364.5
2,912,308,2021-04-01,2021-04-30,3564,82,402.6363636363636,101.0
4,912,308,2021-04-01,2021-04-14,3564,48,560.5,218.5
2,764,308,2021-03-31,2021-04-14,4023,40,897.25,363.5
1,912,681,2021-04-01,2021-04-14,2455,1023,701.4,114.0
4,796,218,2021-04-15,2021-04-30,2455,48,631.4285714285714,274.0
4,912,681,2021-03-31,2021-04-14,4023,40,1033.75,382.5
4,153,308,2021-04-01,2021-04-30,3564,82,416.1818181818182,240.0
1,796,681,2021-03-31,2021-04-14,4023,40,806.0,279.0
4,638,585,2021-05-01,2021-05-31,1817,52,531.6699952955389,282.72144250125797
2,529,638,2021-04-01,2021-04-14,2455,1023,947.6,242.0
2,529,308,2021-04-01,2021-04-14,3564,43,577.9333333333333,89.0
2,191,308,2021-04-01,2021-04-14,3564,48,594.1428571428571,190.0
4,54,806,2021-05-01,2021-05-31,1817,52,325.6,58.0
4,806,678,2021-03-31,2021-04-14,4023,40,925.25,325.0
4,218,764,2021-05-01,2021-05-31,1817,52,276.0,39.0
2,806,308,2021-04-01,2021-04-14,2455,1023,727.5,114.5
1,764,681,2021-04-01,2021-04-14,2455,1023,694.2,148.0
2,587,781,2021-04-01,2021-04-02,3564,40,573.5,573.5
2,736,308,2021-04-01,2021-04-14,3564,48,605.0,268.0
4,898,308,2021-04-01,2021-04-30,3564,82,428.9,146.0
1,898,638,2021-03-01,2021-03-07,2311,73,1229.207631833312,316.52223666275717
2,781,638,2021-03-01,2021-03-07,2311,73,1602.0,363.0
1,587,529,2021-04-01,2021-04-30,2469,52,273.6666666666667,190.0
4,806,638,2021-03-15,2021-03-31,1817,48,608.7142857142857,229.0
4,781,54,2021-03-15,2021-03-31,4023,53,1063.75,348.0
2,688,587,2021-03-15,2021-03-31,4023,53,1040.25,355.0
2,796,54,2021-03-15,2021-03-31,1817,48,608.4285714285714,243.0
4,638,585,2021-04-01,2021-04-30,2469,52,436.0,279.0
1,796,54,2021-03-15,2021-03-31,4023,53,835.5,317.0
2,54,764,2021-04-01,2021-04-30,2469,52,260.4,54.0
2,912,504,2021-03-15,2021-03-31,4023,53,1144.0,336.0
1,218,191,2021-04-01,2021-04-30,2469,52,110.2,41.0
2,587,806,2021-04-01,2021-04-30,2469,52,252.4,63.0
4,587,781,2021-04-01,2021-04-30,2469,52,265.0,40.0
1,898,218,2021-03-15,2021-03-31,4023,53,833.0,323.0
4,764,54,2021-03-15,2021-03-31,4023,53,1077.0,333.5
2,54,806,2021-04-01,2021-04-30,2469,52,278.6,60.0
1,191,218,2021-03-15,2021-03-31,4023,53,840.25,320.5
4,191,504,2021-03-15,2021-03-31,4023,53,1180.75,330.5
1,912,218,2021-03-15,2021-03-31,4023,53,828.5,316.0
2,218,912,2021-04-01,2021-04-30,2469,52,227.6,57.0
2,218,266,2021-04-01,2021-04-30,2469,52,167.4,27.0
4,54,764,2021-04-01,2021-04-30,2469,52,270.6,47.0
2,587,796,2021-04-01,2021-04-30,2469,52,224.2,53.0
2,266,218,2021-03-15,2021-03-31,1817,48,597.5714285714286,212.0
1,638,898,2021-04-01,2021-04-30,2469,52,155.2,36.0
2,266,638,2021-03-15,2021-03-31,4023,53,1038.5,329.0
1,781,587,2021-03-15,2021-03-31,4023,53,831.25,316.5
4,806,218,2021-03-15,2021-03-31,4023,53,1078.5,341.5
2,723,218,2021-03-15,2021-03-31,1817,48,639.1428571428571,391.0
4,796,587,2021-03-15,2021-03-31,1817,48,605.2857142857143,213.0
4,806,218,2021-03-15,2021-03-31,1817,48,618.8571428571429,231.0
1,688,54,2021-03-15,2021-03-31,4023,53,842.0,317.0
4,723,681,2021-03-15,2021-03-31,1817,48,632.4285714285714,362.0
4,218,796,2021-04-01,2021-04-30,2469,52,174.0,61.0
1,191,54,2021-03-15,2021-03-31,4023,53,829.0,310.5
